id,gid,x,y,v_x,v_y,radius,time
1,0,7.044574,1.309898,1.299959,-0.025210,0.750000,13.050000
0,0,7.126579,-1.095802,1.299551,0.053018,0.750000,13.100000
1,0,7.109550,1.308567,1.299529,-0.026615,0.750000,13.100000
0,0,7.191564,-1.093219,1.299703,0.051646,0.750000,13.150000
1,0,7.174503,1.307160,1.299050,-0.028139,0.750000,13.150000
0,0,7.256558,-1.090709,1.299866,0.050206,0.750000,13.200000
1,0,7.239429,1.305671,1.298516,-0.029787,0.750000,13.200000
0,0,7.321560,-1.088274,1.300041,0.048699,0.750000,13.250000
1,0,7.304325,1.304093,1.297921,-0.031563,0.750000,13.250000
0,0,7.386571,-1.085918,1.300229,0.047124,0.750000,13.300000
1,0,7.369188,1.302419,1.297257,-0.033474,0.750000,13.300000
0,0,7.451593,-1.083644,1.300433,0.045481,0.750000,13.350000
1,0,7.434014,1.300643,1.296517,-0.035527,0.750000,13.350000
0,0,7.516625,-1.081456,1.300652,0.043768,0.750000,13.400000
1,0,7.498798,1.298756,1.295691,-0.037732,0.750000,13.400000
0,0,7.581670,-1.079356,1.300890,0.041986,0.750000,13.450000
1,0,7.563536,1.296751,1.294766,-0.040099,0.750000,13.450000
0,0,7.646727,-1.077350,1.301148,0.040133,0.750000,13.500000
1,0,7.628223,1.294619,1.293729,-0.042640,0.750000,13.500000
0,0,7.711799,-1.075439,1.301429,0.038208,0.750000,13.550000
1,0,7.692851,1.292351,1.292565,-0.045370,0.750000,13.550000
0,0,7.776885,-1.073629,1.301737,0.036211,0.750000,13.600000
1,0,7.757414,1.289936,1.291252,-0.048303,0.750000,13.600000
0,0,7.841989,-1.071922,1.302075,0.034140,0.750000,13.650000
1,0,7.821902,1.287362,1.289769,-0.051461,0.750000,13.650000
0,0,7.907112,-1.070322,1.302447,0.031997,0.750000,13.700000
1,0,7.886306,1.284619,1.288086,-0.054864,0.750000,13.700000
0,0,7.972255,-1.068833,1.302860,0.029782,0.750000,13.750000
1,0,7.950615,1.281692,1.286170,-0.058540,0.750000,13.750000
1,0,8.014814,1.278566,1.283976,-0.062520,0.750000,13.800000
