id,gid,x,y,v_x,v_y,radius,time
1,1,1.816472,1.407918,-0.382303,-1.071240,0.500000,4.900000
2,2,0.490701,0.676258,0.061126,-1.438557,0.500000,4.900000
3,3,-1.751290,2.275300,0.676167,-0.456396,0.500000,4.900000
4,4,-2.314139,0.210625,1.149254,0.157311,0.500000,4.900000
5,5,-0.820358,-0.017573,0.832640,1.033779,0.500000,4.900000
6,6,-1.063966,-1.894486,-0.438014,0.976909,0.500000,4.900000
7,7,2.504527,-1.888716,-0.170053,1.087523,0.500000,4.900000
0,0,0.874393,-1.126869,-1.378800,-0.382648,0.500000,5.000000
1,1,1.754211,1.313471,-0.622607,-0.944475,0.500000,5.000000
2,2,0.488031,0.530508,-0.026707,-1.457505,0.500000,5.000000
3,3,-1.697816,2.237616,0.534743,-0.376845,0.500000,5.000000
4,4,-2.191908,0.206573,1.222303,-0.040529,0.500000,5.000000
5,5,-0.722386,0.118596,0.979718,1.361685,0.500000,5.000000
6,6,-1.095679,-1.796887,-0.317135,0.975992,0.500000,5.000000
7,7,2.499318,-1.764794,-0.052093,1.239228,0.500000,5.000000
0,0,0.721946,-1.190911,-1.524470,-0.640417,0.500000,5.100000
1,1,1.690404,1.188001,-0.638074,-1.254698,0.500000,5.100000
2,2,0.492189,0.397516,0.041588,-1.329921,0.500000,5.100000
3,3,-1.654529,2.188854,0.432870,-0.487621,0.500000,5.100000
4,4,-2.084941,0.215846,1.069675,0.092736,0.500000,5.100000
5,5,-0.630318,0.246898,0.920684,1.283021,0.500000,5.100000
6,6,-1.124618,-1.714530,-0.289388,0.823571,0.500000,5.100000
7,7,2.479928,-1.647815,-0.193902,1.169788,0.500000,5.100000
0,0,0.571461,-1.247313,-1.504848,-0.564026,0.500000,5.200000
1,1,1.618463,1.087199,-0.719416,-1.008019,0.500000,5.200000
2,2,0.507827,0.235364,0.156377,-1.621516,0.500000,5.200000
3,3,-1.598238,2.149345,0.562909,-0.395085,0.500000,5.200000
4,4,-1.966689,0.219770,1.182514,0.039239,0.500000,5.200000
5,5,-0.535042,0.360918,0.952755,1.140198,0.500000,5.200000
6,6,-1.182099,-1.613376,-0.574809,1.011545,0.500000,5.200000
7,7,2.445473,-1.529361,-0.344550,1.184541,0.500000,5.200000
0,0,0.421173,-1.305355,-1.502882,-0.580417,0.500000,5.300000
1,1,1.547539,0.972862,-0.709239,-1.143373,0.500000,5.300000
2,2,0.510535,0.087803,0.027075,-1.475613,0.500000,5.300000
3,3,-1.539742,2.109691,0.584960,-0.396543,0.500000,5.300000
4,4,-1.843926,0.237658,1.227633,0.178879,0.500000,5.300000
5,5,-0.438313,0.454850,0.967289,0.939323,0.500000,5.300000
6,6,-1.229031,-1.523631,-0.469322,0.897449,0.500000,5.300000
7,7,2.401959,-1.410412,-0.435140,1.189488,0.500000,5.300000
0,0,0.269537,-1.362560,-1.516352,-0.572049,0.500000,5.400000
1,1,1.464259,0.875481,-0.832792,-0.973812,0.500000,5.400000
2,2,0.501813,-0.042391,-0.087215,-1.301937,0.500000,5.400000
3,3,-1.502400,2.058508,0.373419,-0.511832,0.500000,5.400000
4,4,-1.726612,0.237671,1.173144,0.000128,0.500000,5.400000
5,5,-0.337512,0.538823,1.008012,0.839729,0.500000,5.400000
6,6,-1.244230,-1.411905,-0.151990,1.117260,0.500000,5.400000
7,7,2.354559,-1.276587,-0.473995,1.338251,0.500000,5.400000
0,0,0.142703,-1.356161,-1.268347,0.063990,0.500000,5.500000
1,1,1.382699,0.764234,-0.815605,-1.112462,0.500000,5.500000
2,2,0.498213,-0.177735,-0.035996,-1.353439,0.500000,5.500000
3,3,-1.449176,2.008890,0.532245,-0.496176,0.500000,5.500000
4,4,-1.615010,0.255832,1.116017,0.181614,0.500000,5.500000
5,5,-0.229218,0.640050,1.082945,1.012269,0.500000,5.500000
6,6,-1.273574,-1.314127,-0.293439,0.977774,0.500000,5.500000
7,7,2.301027,-1.156304,-0.535322,1.202833,0.500000,5.500000
0,0,0.016443,-1.373992,-1.262600,-0.178314,0.500000,5.600000
1,1,1.296379,0.660587,-0.863201,-1.036476,0.500000,5.600000
2,2,0.500124,-0.324779,0.019101,-1.470448,0.500000,5.600000
3,3,-1.401151,1.962011,0.480246,-0.468795,0.500000,5.600000
4,4,-1.504854,0.270519,1.101560,0.146869,0.500000,5.600000
5,5,-0.123521,0.732942,1.056971,0.928925,0.500000,5.600000
6,6,-1.308901,-1.212791,-0.353272,1.013360,0.500000,5.600000
7,7,2.263167,-1.029996,-0.378599,1.263078,0.500000,5.600000
0,0,-0.114504,-1.383784,-1.309471,-0.097920,0.500000,5.700000
1,1,1.216242,0.566279,-0.801368,-0.943079,0.500000,5.700000
2,2,0.511093,-0.464407,0.109698,-1.396281,0.500000,5.700000
3,3,-1.344782,1.914984,0.563698,-0.470269,0.500000,5.700000
4,4,-1.394972,0.281879,1.098817,0.113602,0.500000,5.700000
5,5,-0.033274,0.824826,0.902464,0.918841,0.500000,5.700000
6,6,-1.324378,-1.093642,-0.154772,1.191492,0.500000,5.700000
7,7,2.217245,-0.906682,-0.459221,1.233141,0.500000,5.700000
0,0,-0.239622,-1.388998,-1.251176,-0.052134,0.500000,5.800000
1,1,1.137637,0.464184,-0.786050,-1.020951,0.500000,5.800000
2,2,0.509352,-0.608336,-0.017412,-1.439280,0.500000,5.800000
3,3,-1.292663,1.862250,0.521188,-0.527339,0.500000,5.800000
4,4,-1.272595,0.299215,1.223774,0.173357,0.500000,5.800000
5,5,0.074204,0.913539,1.074779,0.887131,0.500000,5.800000
6,6,-1.332868,-0.986021,-0.084896,1.076206,0.500000,5.800000
7,7,2.159730,-0.777332,-0.575154,1.293493,0.500000,5.800000
0,0,-0.365857,-1.396801,-1.262347,-0.078036,0.500000,5.900000
1,1,1.048837,0.355595,-0.887996,-1.085889,0.500000,5.900000
2,2,0.524438,-0.747442,0.150855,-1.391063,0.500000,5.900000
3,3,-1.241270,1.808051,0.513930,-0.541986,0.500000,5.900000
4,4,-1.143989,0.322569,1.286055,0.233544,0.500000,5.900000
5,5,0.175563,1.000206,1.013590,0.866662,0.500000,5.900000
6,6,-1.350558,-0.869582,-0.176906,1.164397,0.500000,5.900000
7,7,2.123426,-0.650929,-0.363038,1.264037,0.500000,5.900000
0,0,-0.489335,-1.402726,-1.234784,-0.059245,0.500000,6.000000
1,1,0.974318,0.269427,-0.745194,-0.861685,0.500000,6.000000
2,2,0.532375,-0.878716,0.079376,-1.312739,0.500000,6.000000
3,3,-1.196027,1.751930,0.452430,-0.561210,0.500000,6.000000
4,4,-1.024241,0.337194,1.197487,0.146248,0.500000,6.000000
5,5,0.279483,1.084239,1.039199,0.840330,0.500000,6.000000
6,6,-1.358354,-0.764508,-0.077952,1.050735,0.500000,6.000000
7,7,2.132219,-0.541315,0.087928,1.096142,0.500000,6.000000
0,0,-0.594488,-1.399521,-1.051530,0.032046,0.500000,6.100000
1,1,0.898740,0.179586,-0.755777,-0.898402,0.500000,6.100000
2,2,0.545904,-1.019025,0.135288,-1.403091,0.500000,6.100000
3,3,-1.133718,1.702805,0.623086,-0.491252,0.500000,6.100000
4,4,-0.926775,0.343125,0.974657,0.059305,0.500000,6.100000
5,5,0.392463,1.161588,1.129806,0.773493,0.500000,6.100000
6,6,-1.387182,-0.648527,-0.288280,1.159807,0.500000,6.100000
7,7,2.135846,-0.438242,0.036271,1.030730,0.500000,6.100000
0,0,-0.715218,-1.384864,-1.207296,0.146576,0.500000,6.200000
1,1,0.824232,0.086062,-0.745083,-0.935238,0.500000,6.200000
2,2,0.536982,-1.167018,-0.089220,-1.479931,0.500000,6.200000
3,3,-1.085590,1.650826,0.481283,-0.519796,0.500000,6.200000
4,4,-0.786646,0.369297,1.401289,0.261729,0.500000,6.200000
5,5,0.506587,1.258426,1.141242,0.968380,0.500000,6.200000
6,6,-1.412067,-0.536253,-0.248852,1.122745,0.500000,6.200000
7,7,2.113283,-0.339313,-0.225628,0.989289,0.500000,6.200000
0,0,-0.837781,-1.368798,-1.225628,0.160658,0.500000,6.300000
1,1,0.760233,-0.000907,-0.639988,-0.869695,0.500000,6.300000
2,2,0.536767,-1.308774,-0.002155,-1.417559,0.500000,6.300000
3,3,-1.034606,1.591555,0.509843,-0.592705,0.500000,6.300000
4,4,-0.691840,0.366568,0.948059,-0.027298,0.500000,6.300000
5,5,0.620416,1.351404,1.138288,0.929777,0.500000,6.300000
6,6,-1.441755,-0.422420,-0.296879,1.138326,0.500000,6.300000
7,7,2.112010,-0.216049,-0.012735,1.232636,0.500000,6.300000
0,0,-0.958775,-1.354045,-1.209943,0.147529,0.500000,6.400000
1,1,0.687377,-0.104349,-0.728565,-1.034422,0.500000,6.400000
2,2,0.541434,-1.458344,0.046672,-1.495700,0.500000,6.400000
3,3,-0.984386,1.531713,0.502196,-0.598415,0.500000,6.400000
4,4,-0.584961,0.382385,1.068796,0.158179,0.500000,6.400000
5,5,0.728101,1.442508,1.076845,0.911044,0.500000,6.400000
6,6,-1.458898,-0.301808,-0.171427,1.206128,0.500000,6.400000
7,7,2.104707,-0.097250,-0.073030,1.187986,0.500000,6.400000
0,0,-1.079658,-1.342027,-1.208830,0.120184,0.500000,6.500000
1,1,0.602595,-0.192510,-0.847815,-0.881606,0.500000,6.500000
2,2,0.530463,-1.605374,-0.109707,-1.470304,0.500000,6.500000
3,3,-0.942667,1.477970,0.417192,-0.537436,0.500000,6.500000
4,4,-0.472089,0.398363,1.128714,0.159775,0.500000,6.500000
5,5,0.850287,1.534888,1.221862,0.923801,0.500000,6.500000
6,6,-1.476429,-0.180859,-0.175312,1.209488,0.500000,6.500000
7,7,2.073582,0.013612,-0.311249,1.108621,0.500000,6.500000
0,0,-1.215338,-1.313506,-1.356802,0.285205,0.500000,6.600000
1,1,0.521136,-0.278012,-0.814589,-0.855023,0.500000,6.600000
2,2,0.509427,-1.741726,-0.210366,-1.363522,0.500000,6.600000
3,3,-0.894150,1.417219,0.485168,-0.607511,0.500000,6.600000
4,4,-0.377700,0.410873,0.943896,0.125103,0.500000,6.600000
5,5,0.956499,1.637427,1.062120,1.025384,0.500000,6.600000
6,6,-1.483746,-0.086668,-0.073172,0.941912,0.500000,6.600000
7,7,2.055364,0.112589,-0.182175,0.989776,0.500000,6.600000
0,0,-1.357482,-1.295792,-1.421440,0.177138,0.500000,6.700000
1,1,0.447031,-0.363647,-0.741052,-0.856349,0.500000,6.700000
2,2,0.504448,-1.872135,-0.049784,-1.304088,0.500000,6.700000
3,3,-0.833906,1.384877,0.602437,-0.323414,0.500000,6.700000
4,4,-0.269949,0.418455,1.077504,0.075814,0.500000,6.700000
5,5,1.055120,1.734427,0.986214,0.970005,0.500000,6.700000
6,6,-1.493090,0.005276,-0.093444,0.919432,0.500000,6.700000
7,7,2.028801,0.212097,-0.265631,0.995074,0.500000,6.700000
0,0,-1.481279,-1.260572,-1.237968,0.352207,0.500000,6.800000
1,1,0.361331,-0.438993,-0.857001,-0.753458,0.500000,6.800000
2,2,0.505173,-1.994434,0.007249,-1.222984,0.500000,6.800000
3,3,-0.784857,1.346228,0.490487,-0.386493,0.500000,6.800000
4,4,-0.142148,0.424051,1.278013,0.055966,0.500000,6.800000
5,5,1.154917,1.835951,0.997966,1.015239,0.500000,6.800000
6,6,-1.475439,0.122506,0.176516,1.172309,0.500000,6.800000
7,7,1.990964,0.317180,-0.378372,1.050832,0.500000,6.800000
0,0,-1.604870,-1.236581,-1.235914,0.239909,0.500000,6.900000
1,1,0.276354,-0.516427,-0.849770,-0.774345,0.500000,6.900000
2,2,0.499739,-2.116581,-0.054338,-1.221477,0.500000,6.900000
3,3,-0.704726,1.281612,0.801314,-0.646162,0.500000,6.900000
4,4,-0.016563,0.417482,1.255849,-0.065698,0.500000,6.900000
5,5,1.254848,1.924010,0.999305,0.880593,0.500000,6.900000
6,6,-1.481065,0.250973,-0.056260,1.284662,0.500000,6.900000
7,7,1.958907,0.418842,-0.320564,1.016625,0.500000,6.900000
0,0,-1.723730,-1.216666,-1.188596,0.199148,0.500000,7.000000
1,1,0.177638,-0.597477,-0.987160,-0.810499,0.500000,7.000000
2,2,0.495766,-2.253909,-0.039732,-1.373278,0.500000,7.000000
3,3,-0.610570,1.222361,0.941559,-0.592505,0.500000,7.000000
4,4,0.109818,0.415008,1.263815,-0.024736,0.500000,7.000000
5,5,1.358179,2.007714,1.033315,0.837038,0.500000,7.000000
6,6,-1.481649,0.380748,-0.005846,1.297756,0.500000,7.000000
7,7,1.900565,0.526740,-0.583428,1.078979,0.500000,7.000000
0,0,-1.844405,-1.195827,-1.206756,0.208386,0.500000,7.100000
1,1,0.087354,-0.668832,-0.902839,-0.713547,0.500000,7.100000
2,2,0.494329,-2.401220,-0.014369,-1.473112,0.500000,7.100000
3,3,-0.535008,1.153184,0.755624,-0.691771,0.500000,7.100000
4,4,0.236895,0.401564,1.270766,-0.134435,0.500000,7.100000
5,5,1.465161,2.071259,1.069817,0.635445,0.500000,7.100000
6,6,-1.464075,0.518729,0.175744,1.379809,0.500000,7.100000
7,7,1.844484,0.635249,-0.560806,1.085087,0.500000,7.100000
0,0,-1.977418,-1.175090,-1.330125,0.207374,0.500000,7.200000
1,1,0.000493,-0.738986,-0.868607,-0.701541,0.500000,7.200000
2,2,0.472047,-2.543666,-0.222824,-1.424458,0.500000,7.200000
3,3,-0.452207,1.056286,0.828008,-0.968979,0.500000,7.200000
4,4,0.366566,0.383438,1.296712,-0.181267,0.500000,7.200000
5,5,1.575138,2.145548,1.099771,0.742895,0.500000,7.200000
6,6,-1.434132,0.661183,0.299433,1.424537,0.500000,7.200000
7,7,1.800322,0.719954,-0.441618,0.847054,0.500000,7.200000
0,0,-2.104169,-1.157302,-1.267513,0.177876,0.500000,7.300000
1,1,-0.095771,-0.823187,-0.962643,-0.842012,0.500000,7.300000
2,2,0.447898,-2.693029,-0.241490,-1.493631,0.500000,7.300000
3,3,-0.362291,0.954977,0.899160,-1.013093,0.500000,7.300000
4,4,0.493314,0.362873,1.267481,-0.205643,0.500000,7.300000
5,5,1.690354,2.226529,1.152160,0.809809,0.500000,7.300000
6,6,-1.407341,0.784397,0.267908,1.232139,0.500000,7.300000
7,7,1.752396,0.804560,-0.479259,0.846058,0.500000,7.300000
0,0,-2.219602,-1.129498,-1.154329,0.278039,0.500000,7.400000
1,1,-0.200709,-0.912605,-1.049387,-0.894174,0.500000,7.400000
2,2,0.433451,-2.833951,-0.144473,-1.409212,0.500000,7.400000
3,3,-0.282177,0.853337,0.801140,-1.016402,0.500000,7.400000
4,4,0.622055,0.335836,1.287404,-0.270370,0.500000,7.400000
5,5,1.802026,2.315495,1.116723,0.889661,0.500000,7.400000
6,6,-1.375038,0.910242,0.323030,1.258452,0.500000,7.400000
7,7,1.711224,0.893313,-0.411725,0.887531,0.500000,7.400000
0,0,-2.348346,-1.098818,-1.287441,0.306809,0.500000,7.500000
1,1,-0.303097,-0.995057,-1.023876,-0.824524,0.500000,7.500000
2,2,0.418357,-2.971161,-0.150932,-1.372106,0.500000,7.500000
3,3,-0.191690,0.761118,0.904870,-0.922192,0.500000,7.500000
4,4,0.739317,0.331461,1.172626,-0.043756,0.500000,7.500000
5,5,1.915318,2.394892,1.132919,0.793966,0.500000,7.500000
6,6,-1.342538,1.045347,0.325002,1.351050,0.500000,7.500000
7,7,1.648607,0.971664,-0.626167,0.783507,0.500000,7.500000
0,0,-2.482894,-1.068726,-1.345480,0.300919,0.500000,7.600000
1,1,-0.390322,-1.080907,-0.872248,-0.858495,0.500000,7.600000
2,2,0.400227,-3.109608,-0.181302,-1.384464,0.500000,7.600000
3,3,-0.110314,0.686828,0.813764,-0.742898,0.500000,7.600000
4,4,0.842830,0.288380,1.035122,-0.430808,0.500000,7.600000
5,5,2.028610,2.474288,1.132919,0.793966,0.500000,7.600000
6,6,-1.314108,1.170640,0.284295,1.252934,0.500000,7.600000
7,7,1.603744,1.076379,-0.448633,1.047151,0.500000,7.600000
0,0,-2.621084,-1.043620,-1.381896,0.251059,0.500000,7.700000
1,1,-0.483266,-1.168812,-0.929441,-0.879050,0.500000,7.700000
2,2,0.382097,-3.248054,-0.181302,-1.384464,0.500000,7.700000
3,3,-0.025132,0.603824,0.851813,-0.830034,0.500000,7.700000
4,4,0.950322,0.256049,1.074922,-0.323306,0.500000,7.700000
5,5,2.141902,2.553685,1.132919,0.793966,0.500000,7.700000
6,6,-1.293132,1.297630,0.209758,1.269896,0.500000,7.700000
7,7,1.540728,1.167444,-0.630163,0.910644,0.500000,7.700000
0,0,-2.746173,-1.024166,-1.250897,0.194537,0.500000,7.800000
1,1,-0.570231,-1.257159,-0.869654,-0.883468,0.500000,7.800000
2,2,0.363967,-3.386500,-0.181302,-1.384464,0.500000,7.800000
3,3,0.060434,0.493250,0.855667,-1.105747,0.500000,7.800000
4,4,1.063533,0.246072,1.132111,-0.099777,0.500000,7.800000
5,5,2.255194,2.633081,1.132919,0.793966,0.500000,7.800000
6,6,-1.266640,1.446976,0.264919,1.493457,0.500000,7.800000
7,7,1.452792,1.244787,-0.879351,0.773434,0.500000,7.800000
0,0,-2.867171,-0.994168,-1.209979,0.299983,0.500000,7.900000
1,1,-0.646978,-1.333870,-0.767462,-0.767119,0.500000,7.900000
2,2,0.345837,-3.524947,-0.181302,-1.384464,0.500000,7.900000
3,3,0.147991,0.388596,0.875564,-1.046537,0.500000,7.900000
4,4,1.169274,0.244615,1.057414,-0.014568,0.500000,7.900000
5,5,2.368486,2.712478,1.132919,0.793966,0.500000,7.900000
6,6,-1.250611,1.582909,0.160297,1.359336,0.500000,7.900000
7,7,1.363194,1.316217,-0.895986,0.714298,0.500000,7.900000
0,0,-2.981224,-0.971013,-1.140527,0.231543,0.500000,8.000000
1,1,-0.726845,-1.421959,-0.798676,-0.880883,0.500000,8.000000
2,2,0.327706,-3.663393,-0.181302,-1.384464,0.500000,8.000000
3,3,0.242238,0.302657,0.942472,-0.859390,0.500000,8.000000
4,4,1.291506,0.247951,1.222320,0.033362,0.500000,8.000000
5,5,2.481778,2.791875,1.132919,0.793966,0.500000,8.000000
6,6,-1.220423,1.722632,0.301882,1.397227,0.500000,8.000000
7,7,1.259203,1.380289,-1.039905,0.640727,0.500000,8.000000
0,0,-3.094038,-0.952361,-1.128138,0.186520,0.500000,8.100000
1,1,-0.818766,-1.501689,-0.919206,-0.797303,0.500000,8.100000
2,2,0.309576,-3.801840,-0.181302,-1.384464,0.500000,8.100000
3,3,0.328106,0.209496,0.858681,-0.931615,0.500000,8.100000
4,4,1.403933,0.250650,1.124268,0.026989,0.500000,8.100000
5,5,2.595070,2.871271,1.132919,0.793966,0.500000,8.100000
6,6,-1.192515,1.846746,0.279079,1.241139,0.500000,8.100000
7,7,1.159474,1.451788,-0.997299,0.714990,0.500000,8.100000
0,0,-3.206852,-0.933709,-1.128138,0.186520,0.500000,8.200000
1,1,-0.911732,-1.576261,-0.929664,-0.745718,0.500000,8.200000
2,2,0.291446,-3.940286,-0.181302,-1.384464,0.500000,8.200000
3,3,0.402128,0.120847,0.740222,-0.886481,0.500000,8.200000
4,4,1.506529,0.250122,1.025961,-0.005282,0.500000,8.200000
5,5,2.708361,2.950668,1.132919,0.793966,0.500000,8.200000
6,6,-1.159429,1.984323,0.330859,1.375775,0.500000,8.200000
7,7,1.058302,1.529166,-1.011712,0.773781,0.500000,8.200000
0,0,-3.319665,-0.915057,-1.128138,0.186520,0.500000,8.300000
1,1,-0.990708,-1.646106,-0.789762,-0.698451,0.500000,8.300000
2,2,0.273316,-4.078732,-0.181302,-1.384464,0.500000,8.300000
3,3,0.483571,0.037582,0.814430,-0.832657,0.500000,8.300000
4,4,1.616205,0.239959,1.096760,-0.101624,0.500000,8.300000
5,5,2.821653,3.030064,1.132919,0.793966,0.500000,8.300000
6,6,-1.120152,2.135304,0.392766,1.509804,0.500000,8.300000
7,7,0.962349,1.596621,-0.959531,0.674548,0.500000,8.300000
0,0,-3.432479,-0.896405,-1.128138,0.186520,0.500000,8.400000
1,1,-1.077812,-1.719813,-0.871040,-0.737071,0.500000,8.400000
2,2,0.255185,-4.217179,-0.181302,-1.384464,0.500000,8.400000
3,3,0.549053,-0.054440,0.654820,-0.920221,0.500000,8.400000
4,4,1.721987,0.228026,1.057817,-0.119334,0.500000,8.400000
5,5,2.934945,3.109461,1.132919,0.793966,0.500000,8.400000
6,6,-1.085007,2.272698,0.351449,1.373938,0.500000,8.400000
7,7,0.863499,1.667425,-0.988500,0.708038,0.500000,8.400000
0,0,-3.545293,-0.877753,-1.128138,0.186520,0.500000,8.500000
1,1,-1.168296,-1.793971,-0.904838,-0.741579,0.500000,8.500000
2,2,0.237055,-4.355625,-0.181302,-1.384464,0.500000,8.500000
3,3,0.635777,-0.139544,0.867232,-0.851034,0.500000,8.500000
4,4,1.846044,0.216545,1.240571,-0.114808,0.500000,8.500000
5,5,3.048237,3.188858,1.132919,0.793966,0.500000,8.500000
6,6,-1.048963,2.413142,0.360441,1.404441,0.500000,8.500000
7,7,0.760124,1.723845,-1.033750,0.564204,0.500000,8.500000
0,0,-3.658107,-0.859101,-1.128138,0.186520,0.500000,8.600000
1,1,-1.241558,-1.863466,-0.732616,-0.694954,0.500000,8.600000
2,2,0.218925,-4.494072,-0.181302,-1.384464,0.500000,8.600000
3,3,0.714371,-0.227830,0.785943,-0.882859,0.500000,8.600000
4,4,1.971159,0.211813,1.251153,-0.047324,0.500000,8.600000
5,5,3.161529,3.268254,1.132919,0.793966,0.500000,8.600000
6,6,-1.004715,2.544013,0.442486,1.308711,0.500000,8.600000
7,7,0.652996,1.777849,-1.071277,0.540034,0.500000,8.600000
0,0,-3.770921,-0.840449,-1.128138,0.186520,0.500000,8.700000
1,1,-1.329613,-1.941844,-0.880550,-0.783781,0.500000,8.700000
2,2,0.200795,-4.632518,-0.181302,-1.384464,0.500000,8.700000
3,3,0.804437,-0.325801,0.900662,-0.979717,0.500000,8.700000
4,4,2.100273,0.212322,1.291139,0.005093,0.500000,8.700000
5,5,3.274821,3.347651,1.132919,0.793966,0.500000,8.700000
6,6,-0.981619,2.692705,0.230954,1.486922,0.500000,8.700000
7,7,0.541062,1.836872,-1.119340,0.590230,0.500000,8.700000
0,0,-3.883734,-0.821797,-1.128138,0.186520,0.500000,8.800000
1,1,-1.410708,-2.006018,-0.810955,-0.641735,0.500000,8.800000
2,2,0.182665,-4.770965,-0.181302,-1.384464,0.500000,8.800000
3,3,0.895887,-0.412375,0.914502,-0.865740,0.500000,8.800000
4,4,2.217287,0.207238,1.170137,-0.050836,0.500000,8.800000
5,5,3.388113,3.427047,1.132919,0.793966,0.500000,8.800000
6,6,-0.951734,2.839406,0.298852,1.467007,0.500000,8.800000
7,7,0.437101,1.899591,-1.039611,0.627190,0.500000,8.800000
0,0,-3.996548,-0.803145,-1.128138,0.186520,0.500000,8.900000
1,1,-1.504818,-2.079207,-0.941092,-0.731886,0.500000,8.900000
2,2,0.164534,-4.909411,-0.181302,-1.384464,0.500000,8.900000
3,3,0.992076,-0.505174,0.961888,-0.927988,0.500000,8.900000
4,4,2.329404,0.200603,1.121168,-0.066353,0.500000,8.900000
5,5,3.501405,3.506444,1.132919,0.793966,0.500000,8.900000
6,6,-0.929930,2.974755,0.218035,1.353497,0.500000,8.900000
7,7,0.336011,1.955284,-1.010903,0.556927,0.500000,8.900000
0,0,-4.109362,-0.784493,-1.128138,0.186520,0.500000,9.000000
1,1,-1.591121,-2.164319,-0.863038,-0.851122,0.500000,9.000000
2,2,0.146404,-5.047857,-0.181302,-1.384464,0.500000,9.000000
3,3,1.086778,-0.603265,0.947016,-0.980912,0.500000,9.000000
4,4,2.433742,0.187555,1.043386,-0.130484,0.500000,9.000000
5,5,3.614697,3.585841,1.132919,0.793966,0.500000,9.000000
6,6,-0.906340,3.113200,0.235904,1.384445,0.500000,9.000000
7,7,0.225169,2.023113,-1.108422,0.678297,0.500000,9.000000
0,0,-4.222176,-0.765841,-1.128138,0.186520,0.500000,9.100000
1,1,-1.673632,-2.241312,-0.825102,-0.769934,0.500000,9.100000
2,2,0.128274,-5.186304,-0.181302,-1.384464,0.500000,9.100000
3,3,1.179505,-0.697221,0.927270,-0.939561,0.500000,9.100000
4,4,2.535944,0.177668,1.022022,-0.098862,0.500000,9.100000
5,5,3.727989,3.665237,1.132919,0.793966,0.500000,9.100000
6,6,-0.882750,3.251644,0.235904,1.384445,0.500000,9.100000
7,7,0.116690,2.086782,-1.084792,0.636683,0.500000,9.100000
0,0,-4.334990,-0.747189,-1.128138,0.186520,0.500000,9.200000
1,1,-1.759800,-2.314992,-0.861684,-0.736795,0.500000,9.200000
2,2,0.110144,-5.324750,-0.181302,-1.384464,0.500000,9.200000
3,3,1.260963,-0.791135,0.814584,-0.939137,0.500000,9.200000
4,4,2.643186,0.172859,1.072420,-0.048093,0.500000,9.200000
5,5,3.841281,3.744634,1.132919,0.793966,0.500000,9.200000
6,6,-0.859159,3.390089,0.235904,1.384445,0.500000,9.200000
7,7,0.001809,2.155549,-1.148808,0.687679,0.500000,9.200000
0,0,-4.447804,-0.728537,-1.128138,0.186520,0.500000,9.300000
1,1,-1.851245,-2.381245,-0.914447,-0.662531,0.500000,9.300000
2,2,0.092014,-5.463197,-0.181302,-1.384464,0.500000,9.300000
3,3,1.337799,-0.887900,0.768361,-0.967646,0.500000,9.300000
4,4,2.759162,0.170928,1.159757,-0.019308,0.500000,9.300000
5,5,3.954573,3.824030,1.132919,0.793966,0.500000,9.300000
6,6,-0.835569,3.528533,0.235904,1.384445,0.500000,9.300000
7,7,-0.100186,2.225223,-1.019953,0.696740,0.500000,9.300000
0,0,-4.560617,-0.709885,-1.128138,0.186520,0.500000,9.400000
1,1,-1.939675,-2.460693,-0.884307,-0.794483,0.500000,9.400000
2,2,0.073883,-5.601643,-0.181302,-1.384464,0.500000,9.400000
3,3,1.419108,-0.988600,0.813090,-1.007006,0.500000,9.400000
4,4,2.875067,0.173906,1.159048,0.029774,0.500000,9.400000
5,5,4.067864,3.903427,1.132919,0.793966,0.500000,9.400000
6,6,-0.811978,3.666978,0.235904,1.384445,0.500000,9.400000
7,7,-0.222841,2.292396,-1.226543,0.671729,0.500000,9.400000
0,0,-4.673431,-0.691233,-1.128138,0.186520,0.500000,9.500000
1,1,-2.028106,-2.540141,-0.884307,-0.794483,0.500000,9.500000
2,2,0.055753,-5.740089,-0.181302,-1.384464,0.500000,9.500000
3,3,1.498845,-1.095295,0.797363,-1.066949,0.500000,9.500000
4,4,2.991538,0.170559,1.164706,-0.033462,0.500000,9.500000
5,5,4.181156,3.982824,1.132919,0.793966,0.500000,9.500000
6,6,-0.788388,3.805422,0.235904,1.384445,0.500000,9.500000
7,7,-0.325658,2.356378,-1.028178,0.639815,0.500000,9.500000
0,0,-4.786245,-0.672581,-1.128138,0.186520,0.500000,9.600000
1,1,-2.116537,-2.619590,-0.884307,-0.794483,0.500000,9.600000
2,2,0.037623,-5.878536,-0.181302,-1.384464,0.500000,9.600000
3,3,1.582701,-1.197592,0.838568,-1.022969,0.500000,9.600000
4,4,3.118706,0.158338,1.271687,-0.122217,0.500000,9.600000
5,5,4.294448,4.062220,1.132919,0.793966,0.500000,9.600000
6,6,-0.764798,3.943867,0.235904,1.384445,0.500000,9.600000
7,7,-0.418857,2.424529,-0.931982,0.681512,0.500000,9.600000
0,0,-4.899059,-0.653929,-1.128138,0.186520,0.500000,9.700000
1,1,-2.204968,-2.699038,-0.884307,-0.794483,0.500000,9.700000
2,2,0.019493,-6.016982,-0.181302,-1.384464,0.500000,9.700000
3,3,1.681406,-1.298458,0.987050,-1.008662,0.500000,9.700000
4,4,3.245875,0.146116,1.271687,-0.122217,0.500000,9.700000
5,5,4.407740,4.141617,1.132919,0.793966,0.500000,9.700000
